id,question,options,tags,active
"autofill_itinerary_27","Auto-fill poll for tag itinerary (#27)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_28","Auto-fill poll for tag itinerary (#28)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_29","Auto-fill poll for tag itinerary (#29)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_30","Auto-fill poll for tag itinerary (#30)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_31","Auto-fill poll for tag itinerary (#31)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_32","Auto-fill poll for tag itinerary (#32)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_33","Auto-fill poll for tag itinerary (#33)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_34","Auto-fill poll for tag itinerary (#34)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_35","Auto-fill poll for tag itinerary (#35)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_36","Auto-fill poll for tag itinerary (#36)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_37","Auto-fill poll for tag itinerary (#37)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_38","Auto-fill poll for tag itinerary (#38)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_39","Auto-fill poll for tag itinerary (#39)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_40","Auto-fill poll for tag itinerary (#40)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_41","Auto-fill poll for tag itinerary (#41)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_42","Auto-fill poll for tag itinerary (#42)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_43","Auto-fill poll for tag itinerary (#43)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_44","Auto-fill poll for tag itinerary (#44)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_45","Auto-fill poll for tag itinerary (#45)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_46","Auto-fill poll for tag itinerary (#46)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_47","Auto-fill poll for tag itinerary (#47)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_itinerary_48","Auto-fill poll for tag itinerary (#48)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""itinerary""}",true
"autofill_frequency_1","Auto-fill poll for tag frequency (#1)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_2","Auto-fill poll for tag frequency (#2)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_3","Auto-fill poll for tag frequency (#3)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_4","Auto-fill poll for tag frequency (#4)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_5","Auto-fill poll for tag frequency (#5)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_6","Auto-fill poll for tag frequency (#6)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_7","Auto-fill poll for tag frequency (#7)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_8","Auto-fill poll for tag frequency (#8)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_9","Auto-fill poll for tag frequency (#9)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_10","Auto-fill poll for tag frequency (#10)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_11","Auto-fill poll for tag frequency (#11)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_12","Auto-fill poll for tag frequency (#12)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_13","Auto-fill poll for tag frequency (#13)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_14","Auto-fill poll for tag frequency (#14)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_15","Auto-fill poll for tag frequency (#15)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_16","Auto-fill poll for tag frequency (#16)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_17","Auto-fill poll for tag frequency (#17)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_18","Auto-fill poll for tag frequency (#18)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_19","Auto-fill poll for tag frequency (#19)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_20","Auto-fill poll for tag frequency (#20)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_21","Auto-fill poll for tag frequency (#21)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_22","Auto-fill poll for tag frequency (#22)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_23","Auto-fill poll for tag frequency (#23)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_24","Auto-fill poll for tag frequency (#24)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_25","Auto-fill poll for tag frequency (#25)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_26","Auto-fill poll for tag frequency (#26)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_27","Auto-fill poll for tag frequency (#27)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_28","Auto-fill poll for tag frequency (#28)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_29","Auto-fill poll for tag frequency (#29)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_30","Auto-fill poll for tag frequency (#30)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_31","Auto-fill poll for tag frequency (#31)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_32","Auto-fill poll for tag frequency (#32)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_33","Auto-fill poll for tag frequency (#33)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_34","Auto-fill poll for tag frequency (#34)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_35","Auto-fill poll for tag frequency (#35)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_36","Auto-fill poll for tag frequency (#36)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_37","Auto-fill poll for tag frequency (#37)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_38","Auto-fill poll for tag frequency (#38)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_39","Auto-fill poll for tag frequency (#39)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_40","Auto-fill poll for tag frequency (#40)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_41","Auto-fill poll for tag frequency (#41)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_42","Auto-fill poll for tag frequency (#42)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_43","Auto-fill poll for tag frequency (#43)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_44","Auto-fill poll for tag frequency (#44)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_45","Auto-fill poll for tag frequency (#45)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_46","Auto-fill poll for tag frequency (#46)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_47","Auto-fill poll for tag frequency (#47)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_frequency_48","Auto-fill poll for tag frequency (#48)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""frequency""}",true
"autofill_accessibility_1","Auto-fill poll for tag accessibility (#1)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_2","Auto-fill poll for tag accessibility (#2)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_3","Auto-fill poll for tag accessibility (#3)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_4","Auto-fill poll for tag accessibility (#4)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_5","Auto-fill poll for tag accessibility (#5)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_6","Auto-fill poll for tag accessibility (#6)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_7","Auto-fill poll for tag accessibility (#7)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_8","Auto-fill poll for tag accessibility (#8)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_9","Auto-fill poll for tag accessibility (#9)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_10","Auto-fill poll for tag accessibility (#10)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_11","Auto-fill poll for tag accessibility (#11)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_12","Auto-fill poll for tag accessibility (#12)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_13","Auto-fill poll for tag accessibility (#13)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_14","Auto-fill poll for tag accessibility (#14)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_15","Auto-fill poll for tag accessibility (#15)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_16","Auto-fill poll for tag accessibility (#16)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_17","Auto-fill poll for tag accessibility (#17)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_18","Auto-fill poll for tag accessibility (#18)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_19","Auto-fill poll for tag accessibility (#19)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_20","Auto-fill poll for tag accessibility (#20)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_21","Auto-fill poll for tag accessibility (#21)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_22","Auto-fill poll for tag accessibility (#22)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_23","Auto-fill poll for tag accessibility (#23)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_24","Auto-fill poll for tag accessibility (#24)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_25","Auto-fill poll for tag accessibility (#25)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_26","Auto-fill poll for tag accessibility (#26)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_27","Auto-fill poll for tag accessibility (#27)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_28","Auto-fill poll for tag accessibility (#28)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_29","Auto-fill poll for tag accessibility (#29)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_30","Auto-fill poll for tag accessibility (#30)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_31","Auto-fill poll for tag accessibility (#31)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_32","Auto-fill poll for tag accessibility (#32)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_33","Auto-fill poll for tag accessibility (#33)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
"autofill_accessibility_34","Auto-fill poll for tag accessibility (#34)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""accessibility""}",true
